Scheme-Id	Agency-Id	Version	Schlüssel	Wert	Sprache	Beschreibung
Branchenschluessel	de.ilb	1	31504	81.10.0	de	Verwaltung von Gewerbeimmobilien (Facility Management)
Branchenschluessel	de.ilb	1	31505	68.32.2	de	Verwaltung von Gewerbeliegenschaften
Branchenschluessel	de.ilb	1	31506	68.32.2	de	Verwaltung von Gewerbeobjekten, Einkaufszentren
Branchenschluessel	de.ilb	1	31507	81.10.0	de	Verwaltung von Gewerbeobjekten, Einkaufszentren (Facility Management)
Branchenschluessel	de.ilb	1	31508	77.40.0	de	Verwaltung von Nutzungsrechten und Lizenzen
Branchenschluessel	de.ilb	1	31509	68.32.1	de	Verwaltung von Wohnliegenschaften
Branchenschluessel	de.ilb	1	31510	84.11.0	de	Verwaltung, allgemeine öffentliche
Branchenschluessel	de.ilb	1	31511	84.11.0	de	Verwaltungsämter (mit der öffentlichen Verwaltung verbundene Tätigkeiten)
Branchenschluessel	de.ilb	1	31512	85.32.0	de	Verwaltungsberufsfachschulen (berufsbildende weiterführende Schulen im Sekundarbereich)
Branchenschluessel	de.ilb	1	31513	85.42.3	de	Verwaltungsfachhochschulen
Branchenschluessel	de.ilb	1	31514	84.23.0	de	Verwaltungsgerichte
Branchenschluessel	de.ilb	1	31515	77.40.0	de	Verwertung von Urheberrechten
Branchenschluessel	de.ilb	1	31516	46.62.0	de	Verzahnmaschinen für die Metallbearbeitung, Gh.
Branchenschluessel	de.ilb	1	31517	28.41.0	de	Verzahnmaschinen für die Metallbearbeitung, H.
Branchenschluessel	de.ilb	1	31518	46.14.1	de	Verzahnmaschinen für die Metallbearbeitung, V.
Branchenschluessel	de.ilb	1	31519	46.62.0	de	Verzahnwerkzeuge, auswechselbare, zur Verwendung in Werkzeugmaschinen für die Metallbearbeitung, Gh.
Branchenschluessel	de.ilb	1	31520	25.73.3	de	Verzahnwerkzeuge, auswechselbare, zur Verwendung in Werkzeugmaschinen für die Metallbearbeitung, H.
Branchenschluessel	de.ilb	1	31521	46.14.4	de	Verzahnwerkzeuge, auswechselbare, zur Verwendung in Werkzeugmaschinen für die Metallbearbeitung, V.
Branchenschluessel	de.ilb	1	31522	47.51.0	de	Verzierungsborten (Erzeugnisse der Bandweberei und -flechterei), Eh.
Branchenschluessel	de.ilb	1	31523	46.41.0	de	Verzierungsborten (Erzeugnisse der Bandweberei und -flechterei), Gh.
Branchenschluessel	de.ilb	1	31524	13.96.0	de	Verzierungsborten (Erzeugnisse der Bandweberei und -flechterei), H.
Branchenschluessel	de.ilb	1	31525	46.16.3	de	Verzierungsborten (Erzeugnisse der Bandweberei und -flechterei), V.
Branchenschluessel	de.ilb	1	31526	25.61.0	de	Verzinken von Metall
Branchenschluessel	de.ilb	1	31527	25.61.0	de	Verzinnen von Metall
Branchenschluessel	de.ilb	1	31528	75.00.1	de	Veterinärmedizinische Arztpraxen
Branchenschluessel	de.ilb	1	31529	26.60.0	de	Veterinärmedizinische Geräte und Instrumente, elektromedizinische (nicht Thermometer, Analysegeräte), H.
Branchenschluessel	de.ilb	1	31530	46.46.2	de	Veterinärmedizinische Geräte und Instrumente, Gh.
Branchenschluessel	de.ilb	1	31531	32.50.1	de	Veterinärmedizinische Geräte und Instrumente, medizinmechanische , H.
Branchenschluessel	de.ilb	1	31532	46.18.4	de	Veterinärmedizinische Geräte und Instrumente, V.
Branchenschluessel	de.ilb	1	31533	46.46.1	de	Veterinärpharmazeutische Erzeugnisse, Gh.
Branchenschluessel	de.ilb	1	31534	21.20.0	de	Veterinärpharmazeutische Erzeugnisse, H.
Branchenschluessel	de.ilb	1	31535	46.18.4	de	Veterinärpharmazeutische Erzeugnisse, V.
Branchenschluessel	de.ilb	1	31536	47.73.0	de	Veterinärpharmazeutische Präparate (Eh. in Apotheken)
Branchenschluessel	de.ilb	1	31537	75.00.9	de	Veterinärwesen
Branchenschluessel	de.ilb	1	31538	42.13.0	de	Viadukte, Errichtung
Branchenschluessel	de.ilb	1	31539	46.63.0	de	Vibratoren (Baumaschinen), Gh.
Branchenschluessel	de.ilb	1	31540	28.92.2	de	Vibratoren (Baumaschinen), H.
Branchenschluessel	de.ilb	1	31541	46.14.1	de	Vibratoren (Baumaschinen), V.
Branchenschluessel	de.ilb	1	31542	47.43.0	de	Videoaufzeichnungs- und -wiedergabegeräte, Eh.
Branchenschluessel	de.ilb	1	31543	46.43.3	de	Videoaufzeichnungs- und -wiedergabegeräte, Gh.
Branchenschluessel	de.ilb	1	31544	26.40.0	de	Videoaufzeichnungs- und -wiedergabegeräte, H.
Branchenschluessel	de.ilb	1	31545	46.14.3	de	Videoaufzeichnungs- und -wiedergabegeräte, V.
Branchenschluessel	de.ilb	1	31546	18.20.0	de	Videofilme, bespielte, Vervielfältigung
Branchenschluessel	de.ilb	1	31547	47.63.0	de	Videofilme, Eh.
Branchenschluessel	de.ilb	1	31548	46.52.0	de	Videofilme, Gh.
Branchenschluessel	de.ilb	1	31549	60.20.0	de	Videofilmherstellung (Herstellung von Fernsehprogrammen)
Branchenschluessel	de.ilb	1	31550	59.11.0	de	Videofilmherstellung (in Fernsehstudios)
Branchenschluessel	de.ilb	1	31551	59.13.0	de	Videofilmverleih (nicht an die Allgemeinheit)
Branchenschluessel	de.ilb	1	31552	59.13.0	de	Videofilmvertrieb (nicht an die Allgemeinheit)
Branchenschluessel	de.ilb	1	31553	47.78.2	de	Videokameras, Eh.
Branchenschluessel	de.ilb	1	31554	46.43.1	de	Videokameras, Gh.
Branchenschluessel	de.ilb	1	31555	26.40.0	de	Videokameras, H.
Branchenschluessel	de.ilb	1	31556	46.18.1	de	Videokameras, V.
Branchenschluessel	de.ilb	1	31557	61.90.9	de	Videokonferenzen übertragen
Branchenschluessel	de.ilb	1	31558	47.43.0	de	Videomonitore, -projektoren, -tuner, Eh.
Branchenschluessel	de.ilb	1	31559	46.43.3	de	Videomonitore, -projektoren, -tuner, Gh.
Branchenschluessel	de.ilb	1	31560	26.40.0	de	Videomonitore, -projektoren, -tuner, H.
Branchenschluessel	de.ilb	1	31561	46.14.3	de	Videomonitore, -projektoren, -tuner, V.
Branchenschluessel	de.ilb	1	31562	96.09.0	de	Video-Partner-Service
Branchenschluessel	de.ilb	1	31563	47.43.0	de	Videorecorder, Eh.
Branchenschluessel	de.ilb	1	31564	46.43.3	de	Videorecorder, Gh.
Branchenschluessel	de.ilb	1	31565	26.40.0	de	Videorecorder, H.
Branchenschluessel	de.ilb	1	31566	46.14.3	de	Videorecorder, V.
Branchenschluessel	de.ilb	1	31567	47.65.0	de	Videospiele, Eh.
Branchenschluessel	de.ilb	1	31568	46.49.1	de	Videospiele, Gh.
Branchenschluessel	de.ilb	1	31569	26.40.0	de	Videospiele, H.
Branchenschluessel	de.ilb	1	31570	46.18.3	de	Videospiele, V.
Branchenschluessel	de.ilb	1	31571	77.22.0	de	Videotheken
Branchenschluessel	de.ilb	1	31572	77.22.0	de	Videoverleih
Branchenschluessel	de.ilb	1	31573	01.62.0	de	Vieh, Einfangen und Verladen
Branchenschluessel	de.ilb	1	31574	46.11.0	de	Vieh, lebendes , V.
Branchenschluessel	de.ilb	1	31575	46.23.0	de	Vieh, lebendes, Gh.
Branchenschluessel	de.ilb	1	31576	46.69.3	de	Viehbetäubungsanlagen, elektrische, Gh.
Branchenschluessel	de.ilb	1	31577	27.90.0	de	Viehbetäubungsanlagen, elektrische, H.
Branchenschluessel	de.ilb	1	31578	46.14.1	de	Viehbetäubungsanlagen, elektrische, V.
Branchenschluessel	de.ilb	1	31579	46.69.2	de	Viehfutterdämpfer, Gh.
Branchenschluessel	de.ilb	1	31580	28.29.0	de	Viehfutterdämpfer, H.
Branchenschluessel	de.ilb	1	31581	46.14.1	de	Viehfutterdämpfer, V.
Branchenschluessel	de.ilb	1	31582	46.23.0	de	Viehhandel, Gh.
Branchenschluessel	de.ilb	1	31583	46.21.0	de	Viehsalz, Gh.
Branchenschluessel	de.ilb	1	31584	10.84.0	de	Viehsalz, H.
Branchenschluessel	de.ilb	1	31585	46.11.0	de	Viehsalz, V.
Branchenschluessel	de.ilb	1	31586	10.11.0	de	Viehschlachtung
Branchenschluessel	de.ilb	1	31587	46.69.3	de	Viehtötungsapparate, nichtelektrische, Gh.
Branchenschluessel	de.ilb	1	31588	25.40.0	de	Viehtötungsapparate, nichtelektrische, H.
Branchenschluessel	de.ilb	1	31589	46.15.4	de	Viehtötungsapparate, nichtelektrische, V.
Branchenschluessel	de.ilb	1	31590	49.41.0	de	Viehtransporte (erlaubnispflichtiger Straßen-Güternahverkehr)
Branchenschluessel	de.ilb	1	31591	49.41.0	de	Viehtransporte (genehmigungspflichtiger Straßen-Güterfernverkehr)
Branchenschluessel	de.ilb	1	31592	01.62.0	de	Viehtreiben
Branchenschluessel	de.ilb	1	31593	65.12.2	de	Viehversicherungen
Branchenschluessel	de.ilb	1	31594	94.91.0	de	Vikariate
Branchenschluessel	de.ilb	1	31595	46.76.0	de	Vinylpolymerisate, Gh.
Branchenschluessel	de.ilb	1	31596	20.16.0	de	Vinylpolymerisate, H.
Branchenschluessel	de.ilb	1	31597	46.12.0	de	Vinylpolymerisate, V.
Branchenschluessel	de.ilb	1	31598	47.53.0	de	Vinyltapeten, Eh.
Branchenschluessel	de.ilb	1	31599	46.73.8	de	Vinyltapeten, Gh.
Branchenschluessel	de.ilb	1	31600	17.24.0	de	Vinyltapeten, H.
Branchenschluessel	de.ilb	1	31601	46.18.6	de	Vinyltapeten, V.
Branchenschluessel	de.ilb	1	31602	96.02.2	de	Visagist(en/innen),(Kosmetiksalons)
Branchenschluessel	de.ilb	1	31603	18.12.0	de	Visitenkarten, Druck
Branchenschluessel	de.ilb	1	31604	46.69.3	de	Viskosimeter, elektrische, Gh.
Branchenschluessel	de.ilb	1	31605	26.51.1	de	Viskosimeter, elektrische, H.
Branchenschluessel	de.ilb	1	31606	46.14.9	de	Viskosimeter, elektrische, V.
Branchenschluessel	de.ilb	1	31607	46.49.5	de	Viskosimeter, feinmechanisch-optische, Gh.
Branchenschluessel	de.ilb	1	31608	46.18.1	de	Viskosimeter, feinmechanisch-optische, V.
Branchenschluessel	de.ilb	1	31609	26.70.0	de	Viskosimeter, optische, H.
Branchenschluessel	de.ilb	1	31610	47.73.0	de	Vitamine, Eh.
Branchenschluessel	de.ilb	1	31611	46.46.1	de	Vitamine, Gh.
Branchenschluessel	de.ilb	1	31612	21.10.0	de	Vitamine, H.
Branchenschluessel	de.ilb	1	31613	46.18.4	de	Vitamine, V.
Branchenschluessel	de.ilb	1	31614	10.89.0	de	Vitaminkapseln, auf natürlicher Basis, H.
Branchenschluessel	de.ilb	1	31615	47.52.3	de	Vliese aus Glasfaser (Isolierglasfaser), Eh.
Branchenschluessel	de.ilb	1	31616	46.73.4	de	Vliese aus Glasfaser (Isolierglasfaser), Gh.
Branchenschluessel	de.ilb	1	31617	46.13.2	de	Vliese aus Glasfaser (Isolierglasfaser), V.
Branchenschluessel	de.ilb	1	31618	23.14.0	de	Vliese aus Glasfaser, H.
Branchenschluessel	de.ilb	1	31619	17.12.0	de	Vliese aus Zellstofffasern (Tissue), H.
Branchenschluessel	de.ilb	1	31620	47.51.0	de	Vliesstoff (Meterware für Heim- und Haustextilien), Eh.
Branchenschluessel	de.ilb	1	31621	46.41.0	de	Vliesstoff (Meterware für Heim- und Haustextilien), Gh.
Branchenschluessel	de.ilb	1	31622	46.16.1	de	Vliesstoff (Meterware für Heim- und Haustextilien), V.
Branchenschluessel	de.ilb	1	31623	46.76.0	de	Vliesstoffe, Gh.
Branchenschluessel	de.ilb	1	31624	13.95.0	de	Vliesstoffe, H.
Branchenschluessel	de.ilb	1	31625	46.11.0	de	Vliesstoffe, V.
Branchenschluessel	de.ilb	1	31626	13.95.0	de	Vliesstoffwaren , H.
Branchenschluessel	de.ilb	1	31627	01.49.0	de	Vogelbälge, Gew. in Tierfarmen
Branchenschluessel	de.ilb	1	31628	32.99.0	de	Vogelfedern, Aufbereitung und Zurichtung
Branchenschluessel	de.ilb	1	31629	16.29.0	de	Vogelhäuschen aus Holz, H.
Branchenschluessel	de.ilb	1	31630	47.76.2	de	Vogelkäfige aus Draht, Eh.
Branchenschluessel	de.ilb	1	31631	46.23.0	de	Vogelkäfige aus Draht, Gh.
Branchenschluessel	de.ilb	1	31632	25.99.3	de	Vogelkäfige aus Draht, H.
Branchenschluessel	de.ilb	1	31633	46.11.0	de	Vogelkäfige aus Draht, V.
Branchenschluessel	de.ilb	1	31634	20.59.0	de	Vogelsand (chemisches Erzeugnis), H.
Branchenschluessel	de.ilb	1	31635	47.76.2	de	Vogelsand, Eh.
Branchenschluessel	de.ilb	1	31636	72.19.0	de	Vogelwarten (naturwissenschaftliche Forschung)
Branchenschluessel	de.ilb	1	31637	01.49.0	de	Vogelzucht
Branchenschluessel	de.ilb	1	31638	72.20.0	de	Völkerkundliche Forschung
Branchenschluessel	de.ilb	1	31639	85.59.1	de	Volkshochschulen
Branchenschluessel	de.ilb	1	31640	94.99.2	de	Volkshochschulverband
Branchenschluessel	de.ilb	1	31641	94.91.0	de	Volkskirchenbewegung Freie Christen
Branchenschluessel	de.ilb	1	31642	47.25.0	de	Vollbier, Eh.
Branchenschluessel	de.ilb	1	31643	46.34.0	de	Vollbier, Gh.
Branchenschluessel	de.ilb	1	31644	11.05.0	de	Vollbier, H.
Branchenschluessel	de.ilb	1	31645	46.17.9	de	Vollbier, V.
Branchenschluessel	de.ilb	1	31646	47.76.1	de	Volldünger, Eh.
Branchenschluessel	de.ilb	1	31647	46.75.0	de	Volldünger, Gh.
Branchenschluessel	de.ilb	1	31648	20.15.0	de	Volldünger, H.
Branchenschluessel	de.ilb	1	31649	46.12.0	de	Volldünger, V.
Branchenschluessel	de.ilb	1	31650	46.18.9	de	Volleyballnetze
Branchenschluessel	de.ilb	1	31651	47.64.2	de	Volleyballnetze, Eh.
Branchenschluessel	de.ilb	1	31652	46.49.2	de	Volleyballnetze, Gh.
Branchenschluessel	de.ilb	1	31653	32.30.0	de	Volleyballnetze, H.
Branchenschluessel	de.ilb	1	31654	47.52.3	de	Vollgipsplatten, Eh.
Branchenschluessel	de.ilb	1	31655	46.73.4	de	Vollgipsplatten, Gh.
Branchenschluessel	de.ilb	1	31656	23.62.0	de	Vollgipsplatten, H.
Branchenschluessel	de.ilb	1	31657	46.13.2	de	Vollgipsplatten, V.
Branchenschluessel	de.ilb	1	31658	22.11.0	de	Vollgummireifen, H.
Branchenschluessel	de.ilb	1	31659	22.11.0	de	Vollgummireifen, Runderneuerung
Branchenschluessel	de.ilb	1	31660	65.12.2	de	Vollkaskoversicherungen (Kraftfahrzeugversicherungen)
Branchenschluessel	de.ilb	1	31661	47.72.1	de	Vollleder, Eh.
Branchenschluessel	de.ilb	1	31662	46.24.0	de	Vollleder, Gh.
Branchenschluessel	de.ilb	1	31663	15.11.0	de	Vollleder, H., Zurichtung und Veredlung
Branchenschluessel	de.ilb	1	31664	46.11.0	de	Vollleder, V.
Branchenschluessel	de.ilb	1	31665	01.41.0	de	Vollmilch (Kuhmilch), frische rohe, Erzg.
Branchenschluessel	de.ilb	1	31666	47.29.0	de	Vollmilch, Eh.
Branchenschluessel	de.ilb	1	31667	46.33.0	de	Vollmilch, Gh.
Branchenschluessel	de.ilb	1	31668	10.51.0	de	Vollmilch, H.
Branchenschluessel	de.ilb	1	31669	46.17.9	de	Vollmilch, V.
Branchenschluessel	de.ilb	1	31670	47.52.3	de	Vollsteine aus Beton oder Kalksandstein, Eh.
Branchenschluessel	de.ilb	1	31671	46.73.4	de	Vollsteine aus Beton oder Kalksandstein, Gh.
Branchenschluessel	de.ilb	1	31672	46.13.2	de	Vollsteine aus Beton oder Kalksandstein, V.
Branchenschluessel	de.ilb	1	31673	23.61.0	de	Vollsteine aus Beton, H.
Branchenschluessel	de.ilb	1	31674	23.61.0	de	Vollsteine aus Kalksandstein, H.
Branchenschluessel	de.ilb	1	31675	23.61.0	de	Vollsteine aus Porenbeton, H.
Branchenschluessel	de.ilb	1	31676	46.69.3	de	Voltmeter, Gh.
Branchenschluessel	de.ilb	1	31677	26.51.1	de	Voltmeter, H.
Branchenschluessel	de.ilb	1	31678	46.14.9	de	Voltmeter, V.
Branchenschluessel	de.ilb	1	31679	25.11.0	de	Vordächer, aus Aluminium, H.
Branchenschluessel	de.ilb	1	31680	42.91.0	de	Vorflutanlagenbau
Branchenschluessel	de.ilb	1	31681	32.99.0	de	Vorführmodelle für Physik, Chemie, Technik, Medizin usw., H.
Branchenschluessel	de.ilb	1	31682	41.20.2	de	Vorgefertigte Gebäude aus Beton aus fremdbezogenen Bausätzen, Errichtung
Branchenschluessel	de.ilb	1	31683	41.20.2	de	Vorgefertigte Gebäude aus Beton aus selbstherstellten Bausätzen, Errichtung
Branchenschluessel	de.ilb	1	31684	46.73.4	de	Vorgefertigte Gebäude aus Beton, Gh.
Branchenschluessel	de.ilb	1	31685	23.61.0	de	Vorgefertigte Gebäude aus Beton, H.
Branchenschluessel	de.ilb	1	31686	46.13.2	de	Vorgefertigte Gebäude aus Beton, V.
Branchenschluessel	de.ilb	1	31687	41.20.2	de	Vorgefertigte Gebäude aus Holz oder Kunststoff aus fremdbezogenen Bausätzen, Errichtung
Branchenschluessel	de.ilb	1	31688	46.73.3	de	Vorgefertigte Gebäude aus Holz, Gh.
Branchenschluessel	de.ilb	1	31689	16.23.0	de	Vorgefertigte Gebäude aus Holz, H.
Branchenschluessel	de.ilb	1	31690	46.13.1	de	Vorgefertigte Gebäude aus Holz, V.
Branchenschluessel	de.ilb	1	31691	46.74.3	de	Vorgefertigte Gebäude aus Kunststoff, Stahl und Leichtmetall, Gh.
Branchenschluessel	de.ilb	1	31692	25.11.0	de	Vorgefertigte Gebäude aus Stahl und Leichtmetall, H.
Branchenschluessel	de.ilb	1	31693	46.15.4	de	Vorgefertigte Gebäude aus Stahl, Leichtmetall und Kunststoff, V.
Branchenschluessel	de.ilb	1	31694	22.23.0	de	Vorgefertigte Gebäude, aus Kunststoff, H.
Branchenschluessel	de.ilb	1	31695	47.53.0	de	Vorhänge, Eh.
Branchenschluessel	de.ilb	1	31696	46.41.0	de	Vorhänge, Gh.
Branchenschluessel	de.ilb	1	31697	13.92.0	de	Vorhänge, H.
Branchenschluessel	de.ilb	1	31698	46.16.2	de	Vorhänge, V.
Branchenschluessel	de.ilb	1	31699	47.52.1	de	Vorhängeschlösser, Eh.
Branchenschluessel	de.ilb	1	31700	46.74.1	de	Vorhängeschlösser, Gh.
Branchenschluessel	de.ilb	1	31701	25.72.0	de	Vorhängeschlösser, H.
Branchenschluessel	de.ilb	1	31702	46.15.4	de	Vorhängeschlösser, V.
Branchenschluessel	de.ilb	1	31703	16.10.0	de	Vorhangschienen aus Holz (Meterware), H.
Branchenschluessel	de.ilb	1	31704	47.59.9	de	Vorhangschienen aus Holz, Eh.
Branchenschluessel	de.ilb	1	31705	16.29.0	de	Vorhangschienen aus Holz, einbaufertige, H.
Branchenschluessel	de.ilb	1	31706	46.49.5	de	Vorhangschienen aus Holz, Gh.
Branchenschluessel	de.ilb	1	31707	46.15.2	de	Vorhangschienen aus Holz, V.
Branchenschluessel	de.ilb	1	31708	47.53.0	de	Vorhangstoff, Eh.
Branchenschluessel	de.ilb	1	31709	46.41.0	de	Vorhangstoff, Gh.
Branchenschluessel	de.ilb	1	31710	13.20.0	de	Vorhangstoff, H.
Branchenschluessel	de.ilb	1	31711	46.16.2	de	Vorhangstoff, V.
Branchenschluessel	de.ilb	1	31712	47.62.2	de	Vormerkbücher aus Papier und Pappe, Eh.
Branchenschluessel	de.ilb	1	31713	46.49.4	de	Vormerkbücher aus Papier und Pappe, Gh.
Branchenschluessel	de.ilb	1	31714	17.23.0	de	Vormerkbücher aus Papier und Pappe, H.
Branchenschluessel	de.ilb	1	31715	46.18.6	de	Vormerkbücher aus Papier und Pappe, V.
Branchenschluessel	de.ilb	1	31716	69.10.9	de	Vormundschaftsbetreuung
Branchenschluessel	de.ilb	1	31717	46.69.2	de	Vorschaltgeräte für Entladungslampen, Gh.
Branchenschluessel	de.ilb	1	31718	27.11.0	de	Vorschaltgeräte für Entladungslampen, H.
Branchenschluessel	de.ilb	1	31719	46.14.1	de	Vorschaltgeräte für Entladungslampen, V.
Branchenschluessel	de.ilb	1	31720	85.10.2	de	Vorschulen
Branchenschluessel	de.ilb	1	31721	86.10.3	de	Vorsorge- und Rehabilitationskliniken
Branchenschluessel	de.ilb	1	31722	90.01.4	de	Vortragskünstler/innen (Bühnen-, Film-, Hörfunk- und Fernsehkünstler/innen), selbstständige
Branchenschluessel	de.ilb	1	31723	42.13.0	de	Vortriebsarbeiten im Rahmen des Tunnelbaus
Branchenschluessel	de.ilb	1	31724	79.90.0	de	Vorverkaufsstellen für Theater, Opern- und Schauspielhäuser u.Ä.
Branchenschluessel	de.ilb	1	31725	46.69.2	de	Vorwärmer für Dampfkessel, Gh.
Branchenschluessel	de.ilb	1	31726	25.30.0	de	Vorwärmer für Dampfkessel, H.
Branchenschluessel	de.ilb	1	31727	46.14.1	de	Vorwärmer für Dampfkessel, V.
Branchenschluessel	de.ilb	1	31728	46.75.0	de	Vulkanisationsbeschleuniger, Gh.
Branchenschluessel	de.ilb	1	31729	20.59.0	de	Vulkanisationsbeschleuniger, H.
Branchenschluessel	de.ilb	1	31730	46.13.2	de	Vulkanisationsbeschleuniger, V.
Branchenschluessel	de.ilb	1	31731	45.20.3	de	Vulkanisieren von Reifen für Kraftwagen mit 3,5 t und weniger
Branchenschluessel	de.ilb	1	31732	45.20.4	de	Vulkanisieren von Reifen für Kraftwagen über 3,5 t
Branchenschluessel	de.ilb	1	31733	46.69.2	de	Vulkanisierkessel, Gh.
Branchenschluessel	de.ilb	1	31734	28.29.0	de	Vulkanisierkessel, H.
Branchenschluessel	de.ilb	1	31735	46.14.1	de	Vulkanisierkessel, V.
Branchenschluessel	de.ilb	1	31736	46.69.2	de	Vulkanisiermaschinen, Gh.
Branchenschluessel	de.ilb	1	31737	28.96.0	de	Vulkanisiermaschinen, H.
Branchenschluessel	de.ilb	1	31738	46.14.1	de	Vulkanisiermaschinen, V.
Branchenschluessel	de.ilb	1	31739	47.59.9	de	Waagen (Haushaltswaagen), Eh.
Branchenschluessel	de.ilb	1	31740	46.69.2	de	Waagen (nicht Laborwaagen), Gh.
Branchenschluessel	de.ilb	1	31741	28.29.0	de	Waagen (nicht Laborwaagen), H.
Branchenschluessel	de.ilb	1	31742	46.14.1	de	Waagen (nicht Laborwaagen), V.
Branchenschluessel	de.ilb	1	31743	80.10.0	de	Wachdienste
Branchenschluessel	de.ilb	1	31744	96.09.0	de	Wachhundeabrichtung
Branchenschluessel	de.ilb	1	31745	47.62.2	de	Wachs- und Wachsschichtpapier, Eh.
Branchenschluessel	de.ilb	1	31746	46.49.4	de	Wachs- und Wachsschichtpapier, Gh.
Branchenschluessel	de.ilb	1	31747	46.76.0	de	Wachs- und Wachsschichtpapier, nicht zugeschnitten, Gh.
Branchenschluessel	de.ilb	1	31748	17.12.0	de	Wachs- und Wachsschichtpapier, nicht zugeschnitten, H.
Branchenschluessel	de.ilb	1	31749	46.18.6	de	Wachs- und Wachsschichtpapier, V.
Branchenschluessel	de.ilb	1	31750	32.99.0	de	Wachsbilder, H.
Branchenschluessel	de.ilb	1	31751	32.99.0	de	Wachsblumen, H.
Branchenschluessel	de.ilb	1	31752	80.10.0	de	Wachschutz
Branchenschluessel	de.ilb	1	31753	46.75.0	de	Wachse, Gh.
Branchenschluessel	de.ilb	1	31754	20.41.0	de	Wachse, künstliche und zubereitete, H.
Branchenschluessel	de.ilb	1	31755	46.13.2	de	Wachse, V.
Branchenschluessel	de.ilb	1	31756	91.02.0	de	Wachsfigurenkabinette (Museen)
Branchenschluessel	de.ilb	1	31757	32.99.0	de	Wachsgießerei (H. v. Wachswaren)
Branchenschluessel	de.ilb	1	31758	32.99.0	de	Wachskerzen, H.
Branchenschluessel	de.ilb	1	31759	47.62.2	de	Wachsmalstifte, Eh.
Branchenschluessel	de.ilb	1	31760	46.49.4	de	Wachsmalstifte, Gh.
Branchenschluessel	de.ilb	1	31761	32.99.0	de	Wachsmalstifte, H.
Branchenschluessel	de.ilb	1	31762	46.18.6	de	Wachsmalstifte, V.
Branchenschluessel	de.ilb	1	31763	46.41.0	de	Wachstuch (Meterware), Gh.
Branchenschluessel	de.ilb	1	31764	46.16.1	de	Wachstuch (Meterware), V.
Branchenschluessel	de.ilb	1	31765	47.51.0	de	Wachstuch, Eh.
Branchenschluessel	de.ilb	1	31766	13.99.0	de	Wachstuch, H.
Branchenschluessel	de.ilb	1	31767	46.75.0	de	Wachstumsregulatoren, Gh.
Branchenschluessel	de.ilb	1	31768	20.20.0	de	Wachstumsregulatoren, H.
Branchenschluessel	de.ilb	1	31769	46.13.2	de	Wachstumsregulatoren, V.
Branchenschluessel	de.ilb	1	31770	32.99.0	de	Wachswaren (Kerzen u.Ä.), H.
Branchenschluessel	de.ilb	1	31771	47.78.9	de	Wachswaren, Eh.
Branchenschluessel	de.ilb	1	31772	46.75.0	de	Wachswaren, Gh.
Branchenschluessel	de.ilb	1	31773	46.13.2	de	Wachswaren, V.
Branchenschluessel	de.ilb	1	31774	32.99.0	de	Wachszieherei (H. v. Wachswaren)
Branchenschluessel	de.ilb	1	31775	46.52.0	de	Wafers (digitale monolitische integrierte Schaltungen), Gh.
Branchenschluessel	de.ilb	1	31776	26.11.9	de	Wafers (digitale monolitische integrierte Schaltungen), H.
Branchenschluessel	de.ilb	1	31777	46.14.9	de	Wafers (digitale monolitische integrierte Schaltungen), V.
Branchenschluessel	de.ilb	1	31778	46.69.2	de	Waffelherstellungsmaschinen, Gh.
Branchenschluessel	de.ilb	1	31779	28.93.0	de	Waffelherstellungsmaschinen, H.
Branchenschluessel	de.ilb	1	31780	46.14.1	de	Waffelherstellungsmaschinen, V.
Branchenschluessel	de.ilb	1	31781	47.24.0	de	Waffeln (nicht für Diabetiker), Eh.
Branchenschluessel	de.ilb	1	31782	46.36.0	de	Waffeln (nicht für Diabetiker), Gh.
Branchenschluessel	de.ilb	1	31783	46.17.1	de	Waffeln (nicht für Diabetiker), V.
Branchenschluessel	de.ilb	1	31784	10.72.0	de	Waffeln, H.
Branchenschluessel	de.ilb	1	31785	25.40.0	de	Waffen (nicht blanke Waffen, Spielzeugwaffen), H.
Branchenschluessel	de.ilb	1	31786	47.78.9	de	Waffen (nicht Sportwaffen), Eh.
Branchenschluessel	de.ilb	1	31787	46.69.3	de	Waffen (nicht Sportwaffen), Gh.
Branchenschluessel	de.ilb	1	31788	46.15.4	de	Waffen (nicht Sportwaffen), V.
Branchenschluessel	de.ilb	1	31789	47.65.0	de	Waffen (Spielwaren), Eh.
Branchenschluessel	de.ilb	1	31790	46.49.1	de	Waffen (Spielwaren), Gh.
Branchenschluessel	de.ilb	1	31791	32.40.0	de	Waffen (Spielwaren), H.
Branchenschluessel	de.ilb	1	31792	46.18.3	de	Waffen (Spielwaren), V.
Branchenschluessel	de.ilb	1	31793	47.64.2	de	Waffen (Sportwaffen), Eh.
Branchenschluessel	de.ilb	1	31794	46.49.2	de	Waffen (Sportwaffen), Gh.
Branchenschluessel	de.ilb	1	31795	46.18.9	de	Waffen (Sportwaffen), V.
Branchenschluessel	de.ilb	1	31796	47.79.1	de	Waffen, antike, Eh.
Branchenschluessel	de.ilb	1	31797	46.47.0	de	Waffen, antike, Gh.
Branchenschluessel	de.ilb	1	31798	46.15.1	de	Waffen, antike, V.
Branchenschluessel	de.ilb	1	31799	25.71.0	de	Waffen, blanke, H.
Branchenschluessel	de.ilb	1	31800	45.32.0	de	Wagenheber für Kraftwagen, Eh.
